square_feet,bedrooms,bathrooms,age_years,garage_size,neighborhood,school_district,has_pool,has_fireplace,has_basement,lot_size,price
2761.5620386348287,3,1.1193546169675226,16.687815663018533,1,Waterfront,Average,0,0,0,2.0,646767.2026562449
2269.455021842329,4,1.9579482781314759,4.7338986965024334,2,Suburbs,Good,0,1,1,2.0,524952.662556618
1481.3769228367719,4,3.455287522437898,1.270785937559074,2,Historic,Average,0,0,1,2.0,479588.2034063663
1904.830660958196,4,1.7150675750882547,73.55727345851312,2,Suburbs,Average,0,1,1,2.0,389512.0671364364
1562.1908733076214,2,2.12847659015249,2.5476234954690242,1,Waterfront,Good,1,0,1,2.0,522090.025376127
1308.600134517832,2,2.8696487146015173,66.87842467528168,1,Suburbs,Average,0,1,0,2.0,322640.9129649336
2463.088773765821,4,3.1267124074260764,56.76760075661255,2,Waterfront,Good,0,0,1,2.0,556374.0490327649
2954.708320235065,2,2.2987688911644035,23.684947635928143,3,Historic,Good,1,1,0,2.0,619171.5524367627
1300.7162130904294,2,2.0219918442466867,16.156708943865397,2,Downtown,Average,0,1,1,2.0,411840.9767001073
2281.4846183452855,2,3.6378958893588065,12.934392638239887,3,Historic,Average,1,0,0,2.0,526907.7827121624
1674.6787154390865,6,3.891119731038063,30.16010351452376,2,Suburbs,Average,1,0,1,2.0,503634.55323165824
1756.437308117652,4,3.2830864406254365,5.125518212913181,2,Downtown,Good,0,0,0,2.0,543325.3644146605
1703.8030378805654,3,2.568254514052019,9.457691166771134,1,Suburbs,Average,0,1,0,2.0,417879.1351867297
1568.004615160092,3,1.8533874226872589,14.489699545143827,2,Downtown,Excellent,1,0,1,2.0,531607.6822067657
2024.2608139724134,3,1.8356444747547478,7.944788043073514,2,Waterfront,Below_Average,0,0,1,2.0,535937.840492839
1584.524941794481,4,2.9180112842126062,8.365783242839417,2,Historic,Good,0,0,1,2.0,479157.37017332745
2135.2284128899196,4,2.834718576710947,6.0135380062748895,2,Downtown,Average,1,0,0,2.0,550104.7673999609
1974.8809452754315,3,3.6212788743571434,12.459673000103914,2,Suburbs,Excellent,0,0,0,2.0,524665.1634622628
1880.5259765667952,3,3.020360074028911,28.514362884039954,1,Historic,Good,1,1,1,2.0,507215.5422593835
1546.218168979201,2,1.2975357585921454,3.3758377665357884,2,New_Development,Good,0,0,1,2.0,454448.25837975706
1711.6143347158336,4,3.341558094178335,40.870250241528765,1,Suburbs,Average,0,1,1,2.0,410125.74209728633
2377.695612912878,4,1.7015514981484696,17.5236637706736,2,New_Development,Average,0,0,0,2.0,526227.8138042747
2250.4585938121904,3,2.192822982438119,25.997254701152347,1,Suburbs,Below_Average,1,0,1,2.0,475077.67646159994
1511.2223776007245,2,2.7001601650013556,12.18540445067536,0,Suburbs,Good,0,0,0,2.0,345080.0683124454
2049.666152714613,2,4.0965339918271715,22.678999955755547,2,Historic,Good,1,0,1,2.0,491292.5238006618
2375.6935616858946,6,4.987934844804289,0.24499587755010965,2,Suburbs,Excellent,0,1,0,2.0,614726.7516704202
1165.2973594393143,3,2.985378447308946,25.587615383399484,2,Suburbs,Average,0,1,0,2.0,365581.51065663766
2271.6800961899676,4,2.35344270502369,0.614499747943873,1,Suburbs,Good,0,0,1,2.0,519751.90563644294
1668.6881205270765,4,2.9276045187844404,33.09731603227591,2,Historic,Average,0,0,1,2.0,429189.9906294345
2285.2993342965797,3,3.210124340699069,72.35501925797146,1,Historic,Below_Average,0,0,0,2.0,408268.18251845724
1618.3704217287416,3,2.2434658995542467,5.223534023186977,3,Suburbs,Below_Average,0,1,0,2.0,406821.7953177898
1097.5589496677405,3,3.936169084729858,3.541884759709365,3,Suburbs,Average,0,1,0,2.0,381577.3626218563
1186.2287810584187,4,2.6840566073531216,21.74575786000738,2,Suburbs,Average,1,1,1,2.0,457384.57776995894
2024.0424733306909,4,2.8981944712731154,4.375880351207357,1,Suburbs,Average,0,0,0,2.0,494787.1847884069
2129.861250860741,4,3.0327394016435694,30.099825044138957,2,Suburbs,Excellent,1,0,0,2.0,559240.9225179332
1547.8416874477957,4,2.8372692884915645,1.6278592466097386,0,Historic,Average,0,0,1,2.0,465182.90484052594
2319.296229388687,2,3.1711524003756897,2.0193546287496558,2,Suburbs,Excellent,0,0,1,2.0,530688.9947142174
1169.23996886552,6,2.0061974507624614,58.05713878020535,1,Suburbs,Good,0,0,1,2.0,345853.94479001197
1966.9601006763417,4,2.0533585968431756,16.805457638922558,3,Downtown,Excellent,0,0,1,2.0,554519.2173863028
1394.4919001187718,3,1.619876613622644,28.148708008130637,0,Suburbs,Excellent,0,0,1,2.0,418839.4555818598
1674.0819460989205,6,2.851600984496181,5.880743494263514,2,New_Development,Good,0,1,1,2.0,528878.0621359266
2023.699335658207,4,3.1231492028096914,16.927588994725077,2,Suburbs,Good,0,1,1,2.0,487874.40126195154
1569.7933173580238,4,2.8662182929215088,13.529968959085263,2,Downtown,Average,1,0,1,2.0,503155.05146285344
1807.7222278850872,4,3.83959394667803,13.86295809204537,0,Suburbs,Excellent,0,0,0,2.0,469008.3501932968
2503.14640460722,5,2.4955231849367627,17.210695509602967,3,Suburbs,Average,1,0,1,2.0,599499.3239966489
1711.5540652384257,4,3.0349933244740104,12.847673709182729,2,Downtown,Excellent,0,1,0,2.0,543837.7811294612
2417.846056032571,3,1.6266392990885485,8.407129552391657,2,Suburbs,Average,0,1,0,2.0,495183.9002867552
1435.1465726711908,3,2.190320238020479,4.842856748685977,1,Suburbs,Average,0,1,0,2.0,403610.42172629497
2264.9020889576414,5,3.056430206052622,21.952901829345013,2,Suburbs,Average,0,1,0,2.0,508502.91981898976
2720.78431032895,3,3.179281688594515,3.848031661486008,2,Suburbs,Average,0,0,1,2.0,568954.8123526432
800.0,3,2.2648264418686543,17.682097542300287,0,Suburbs,Good,0,0,1,2.0,325171.99540271604
1601.5523722647617,4,2.4427205985135467,3.985537494354804,1,New_Development,Average,0,0,1,2.0,451906.0838866381
2288.53606359027,4,1.2857010026553524,14.725651410752869,2,Suburbs,Good,0,0,1,2.0,512797.25576969964
1898.4773069785037,4,2.2143766393547124,20.62012791534526,1,Suburbs,Good,0,1,0,2.0,471745.5230307755
2185.5729366856544,5,3.212306530815829,3.7022078520016337,1,Suburbs,Average,0,0,0,2.0,494110.3332647031
1698.0074066420898,3,2.960164012885253,0.9272263095676223,2,Suburbs,Excellent,0,0,1,2.0,482819.1341184838
2043.29489373645,3,2.900532577104968,2.105729084649559,2,Historic,Average,1,0,1,2.0,546408.762341422
1922.1613823039602,3,2.539818949744768,13.970950086482489,0,Suburbs,Average,1,1,0,2.0,496088.8162166704
2583.8910308299037,5,2.5056505269025413,28.401542300566323,2,Waterfront,Good,0,0,1,2.0,662818.6757094974
2127.2104216506063,4,1.9717430884212424,0.6906091493647883,1,Downtown,Excellent,1,1,0,2.0,614801.3814158782
2168.801331037601,3,3.0590627361620277,19.87241662429352,0,Suburbs,Excellent,1,0,0,2.0,525472.2766629694
1794.0615169387663,5,2.836778355511512,6.2627308639832595,0,Historic,Below_Average,0,0,0,2.0,425255.07253141975
1756.1968879637532,5,2.8936150783942396,9.766506099506639,2,Suburbs,Average,0,0,0,2.0,465437.97585689585
1783.7209060901896,5,2.0791721258659357,39.6464877713363,1,Suburbs,Excellent,1,1,1,2.0,505438.06819968595
2197.2260711891486,5,1.0,6.051366731613456,0,Suburbs,Good,0,0,1,2.0,517047.45261853945
1789.5077595898686,3,3.3777221694029564,9.391777703208701,2,Waterfront,Average,1,1,0,2.0,556701.0918523167
2144.8874284482063,4,2.1169300351932767,0.20665322516423765,2,Downtown,Average,0,0,1,2.0,570709.272018509
3037.7003993227195,4,1.8097793887655036,1.2768128954227735,1,Historic,Excellent,0,0,1,2.0,658496.1262354435
2435.562351715846,5,3.054783129531195,4.488054696840747,2,Downtown,Good,0,1,0,2.0,625389.8708927463
1836.9882339160795,4,2.186389888064696,0.42371205688083496,0,Historic,Average,0,0,0,2.0,432949.4237964264
2600.6069610819723,4,3.3479491072372976,14.96964444518347,2,Suburbs,Excellent,1,0,1,2.0,621488.6381824934
1795.9623134892242,4,2.993604759661358,8.337301874843579,2,Waterfront,Good,1,1,1,2.0,625943.684784687
980.9377324110731,3,3.046855458560382,11.915915936004385,2,Suburbs,Below_Average,0,0,1,2.0,340547.6224143726
1495.9568445412979,4,1.4072354310395725,2.879164959092094,1,New_Development,Average,0,1,0,2.0,437475.11908651865
1064.6040394870722,6,3.4695551883091205,5.2632056758341434,1,Downtown,Good,1,0,1,2.0,535168.1860941744
1824.2432579793456,5,2.7090004249870847,16.35182788723068,1,Downtown,Excellent,0,0,0,2.0,514012.6669041659
2009.2091895947758,2,2.2045782886030376,50.4164112884926,1,Suburbs,Excellent,0,0,0,2.0,408136.2066627804
2838.218656137641,3,2.6147107738738007,0.7759814955521965,0,Downtown,Good,0,1,1,2.0,667982.1716574805
2163.463686882081,3,1.079011813681344,33.16162285215177,2,Downtown,Average,1,0,0,2.0,520005.3328041274
1890.449735595568,4,2.8269222491845367,12.901534371033298,3,New_Development,Good,1,1,0,2.0,545716.1511681152
2414.702790591745,5,1.6765027934543428,12.448928590937042,3,New_Development,Average,0,1,0,2.0,555743.3421257942
894.4323454960575,3,1.4178637713251725,10.405566092952581,2,Suburbs,Below_Average,0,0,0,2.0,306223.1508650759
2117.807279054283,4,1.282112651025687,1.078790766735919,2,New_Development,Good,1,0,1,2.0,583204.1813185328
2385.4325969434835,5,3.39015069999194,1.412630412971342,2,Suburbs,Excellent,0,0,0,2.0,569070.5996034843
1260.7068771100792,4,1.996589285045769,13.778600238176296,1,Suburbs,Average,0,0,0,2.0,362673.4275843908
2571.8770216034645,4,3.7269821679331994,6.254533209782999,2,Waterfront,Below_Average,0,0,0,2.0,609476.250085437
2169.2482037472073,4,2.0713588295581618,37.382244236768244,2,Waterfront,Average,1,1,0,2.0,581617.9537777373
1792.3560430495993,4,1.1341136339256426,7.828059371606192,2,New_Development,Excellent,0,1,1,2.0,510942.57002133783
2316.3909330531424,3,1.6067804480410728,2.319687563260406,2,Suburbs,Average,0,1,0,2.0,530540.4170777083
3135.3464289021977,4,3.488649296005551,18.814200538763643,1,Waterfront,Average,0,1,1,2.0,718653.0409294965
2090.9331275292475,4,2.375281457650666,5.2083694043354685,1,Downtown,Below_Average,0,1,0,2.0,507442.3463857233
2124.110293150168,5,2.061370162807519,11.181466292851281,3,Downtown,Excellent,0,0,0,2.0,596874.3559548617
1770.319550229878,4,2.62801458068223,17.95162086685493,0,Downtown,Average,0,1,1,2.0,485782.39880063594
1575.0778152676041,4,2.9014261889340363,34.578445483564415,2,New_Development,Average,0,1,1,2.0,439076.1307998903
2415.167908272123,3,3.3939190527219685,23.56705241680212,3,Historic,Good,0,0,0,2.0,540535.8606329277
1571.9580870455663,4,3.6587993839143413,16.921901874263995,2,Historic,Good,0,1,1,2.0,477578.0562890265
2035.7831186096962,2,2.2121850833687313,17.074329520186893,2,Suburbs,Excellent,0,0,0,2.0,511174.4927940691
1761.1712766174417,3,1.4391618511343693,43.760650864637086,1,Suburbs,Good,1,1,1,2.0,458025.5633051396
2239.489912873196,4,2.1692278711013793,5.260906387855214,1,Downtown,Good,1,1,1,2.0,624524.8002724717
2166.8310526434743,6,2.708224405266309,0.016690695476742973,2,Suburbs,Below_Average,0,1,1,2.0,546067.3431239584
2518.7699721289496,2,1.7289928590315111,4.760877214864967,2,Suburbs,Good,1,0,1,2.0,537976.9221342364
1744.9918005726265,4,1.7342792680839656,3.6864247102436347,2,Historic,Good,0,1,0,2.0,485757.00341159565
1865.0625323533143,5,2.775030305239908,16.263301650885598,0,Suburbs,Average,1,0,1,2.0,504154.213865699
1510.6181421088463,3,2.461078118743639,15.065014156355288,0,Downtown,Excellent,0,0,0,2.0,435732.4952593096
1777.8533699619443,4,2.526237596329269,13.501145325150956,3,Downtown,Good,0,1,0,2.0,541782.2239783818
2188.650246522426,4,1.8932037322399444,0.24565221261510778,1,Downtown,Average,0,0,0,2.0,585990.1917332509
2378.494308322676,4,2.315679428635386,19.572267090337913,2,Suburbs,Average,0,1,0,2.0,537608.8182572608
1538.9173379111874,3,1.7606134845853565,5.86301682021727,0,New_Development,Average,1,0,1,2.0,476172.5543170478
2434.8029600528303,3,3.2121587288998295,16.406878387322266,2,Waterfront,Average,0,0,1,2.0,609833.5216590591
2677.8189294024755,4,3.328199467779002,12.198514991777818,3,Historic,Excellent,0,1,1,2.0,674123.991254051
2206.7174516118503,4,1.0230497102095248,6.294926910035014,2,Suburbs,Below_Average,0,0,0,2.0,456338.50067798246
2938.397906279033,2,1.756391311846072,2.1680404106284863,1,Suburbs,Excellent,1,0,0,2.0,627408.1150844486
1613.1054004482135,4,1.3027765959279367,1.48767658963351,2,Downtown,Average,0,1,1,2.0,512594.9469127908
1377.6726483442915,2,1.9799808524744815,26.713925054430455,2,Historic,Good,0,0,0,2.0,389244.86304743367
1110.6398755478608,4,2.4332496241677113,37.58843843874279,2,Historic,Below_Average,1,1,1,2.0,413474.4920147122
2748.0221557445916,3,1.3402838242411759,15.738250906728446,2,Downtown,Average,0,0,1,2.0,587970.9816196042
2327.182828177029,6,1.7625121494997495,1.6377524568963615,2,Suburbs,Average,0,0,1,2.0,556983.133790872
1972.2076645447726,3,1.696834102334801,7.7131505888745,2,Suburbs,Good,1,0,1,2.0,508435.68280234264
2139.98431315991,3,2.6658138635191553,19.581181941157354,2,Waterfront,Good,0,0,1,2.0,556951.2271243971
1437.2554763508117,3,2.5554754696290005,22.699708504358536,1,New_Development,Average,0,0,0,2.0,401753.39129077585
3222.875989808413,3,1.9226099573301973,1.8871668716818588,1,Suburbs,Average,0,0,1,2.0,577860.2233048924
2064.6105909876137,5,2.6414566977115186,0.0004607897582371424,1,Suburbs,Excellent,1,0,0,2.0,581823.5543990118
2054.6973973024465,6,2.0626559323301876,18.679061487789276,3,Downtown,Below_Average,0,0,0,2.0,541318.620978465
2362.883311949346,3,2.2826759117391573,6.614740811218226,2,Downtown,Average,1,0,0,2.0,568774.8058385414
2240.5046158683567,4,3.83876167223883,4.405126555000154,2,Downtown,Good,1,0,1,2.0,607478.048481211
2111.9420121395656,4,3.5723688414322785,0.1947204642725308,1,Downtown,Average,0,0,0,2.0,539125.6911315498
1604.762772277344,5,1.4603350104579218,11.657698285203741,1,Waterfront,Average,1,1,0,2.0,546361.7086871892
2235.734178567998,4,3.1637859343033394,28.572316983769184,2,Waterfront,Good,0,1,0,2.0,602980.8514935684
2941.012248237517,3,3.149117243593274,47.42030354660586,2,Downtown,Good,0,1,1,2.0,613583.3452450732
2672.7100230774886,4,1.5813893689979053,12.511848691424918,1,Historic,Average,1,0,1,2.0,575943.6755773043
2796.5933133196986,4,3.1550221150038884,10.837445098834136,2,Downtown,Average,1,1,1,2.0,685131.9035459538
1744.3921617844073,2,3.7303455347300423,1.333392586363952,0,Suburbs,Good,0,1,1,2.0,431389.4830133047
1505.1975898707096,4,1.601964155004469,11.940089141300454,1,Suburbs,Average,0,1,0,2.0,402697.5303648105
1937.1065399501758,3,1.765997743188589,7.170030868621502,2,Suburbs,Average,0,0,0,2.0,450885.82872139383
2027.8624561443473,4,3.314129173474802,14.01434928808747,1,Suburbs,Average,0,1,1,2.0,497083.4214715674
2547.0957592354744,2,2.7171962486605183,7.383158163917683,3,Suburbs,Excellent,0,1,0,2.0,591171.3115372609
1153.7676851425904,4,2.9411810201916184,4.122457599950922,1,Suburbs,Average,0,1,0,2.0,352599.8540413464
2764.7751597303068,4,2.7724713731203976,1.4967294915738165,1,New_Development,Good,0,0,0,2.0,571232.8741558164
1920.9960507105052,4,2.8125567367425153,5.673260832188378,1,Downtown,Good,0,0,0,2.0,512997.7735224453
1786.55946502629,2,1.4388222973511335,1.5245922807511958,2,Downtown,Good,0,0,0,2.0,519403.6900578564
1493.9478123699164,4,3.3378541652971587,2.9201081176183545,2,Downtown,Good,1,0,1,2.0,572499.9446908965
1172.5716640671153,4,3.435671993942219,65.53506717833835,2,Waterfront,Average,1,1,0,2.0,476282.451172571
2411.585291980957,4,2.316487404745578,8.807598832620734,0,Downtown,Good,0,0,1,2.0,575254.908087845
2036.658983594202,4,2.46521844014891,11.38519526103151,0,Historic,Average,0,0,0,2.0,437093.3286517674
1355.019550129473,4,1.2751139979554222,31.026755941880218,2,Suburbs,Excellent,0,0,0,2.0,358915.7200242631
1352.4606139681919,5,2.911403804814268,81.28661294231522,2,Suburbs,Good,0,0,0,2.0,346019.1279413937
1832.107650354936,3,2.9576459533713155,13.109767766702138,2,Suburbs,Below_Average,0,0,1,2.0,430442.84529987344
2834.5107626446966,5,2.450247186400551,25.10755233330058,0,Downtown,Average,1,1,0,2.0,658648.2246963866
1870.2043243181977,4,3.399482687896402,5.938834832644479,2,Downtown,Good,0,0,1,2.0,567037.6547795594
1248.428523440947,2,2.2327382152160475,5.473716736802472,3,Suburbs,Average,0,0,1,2.0,387747.713377672
1877.1284679570279,2,2.9516847407148803,7.730130134317382,1,Suburbs,Good,0,0,1,2.0,435341.8685274222
1863.6382151261648,3,1.6842685290463075,16.74434100383204,2,Suburbs,Good,0,0,0,2.0,425150.8018787804
800.0,4,2.4811582793006095,17.19460311534654,1,Downtown,Average,0,0,0,2.0,365737.21686048707
1972.8525667410938,4,2.3605165936777315,5.680290621860453,3,New_Development,Average,1,1,0,2.0,562887.1697132873
1884.532734895661,4,2.680246337632753,2.1443768782641666,2,Downtown,Good,0,1,1,2.0,565279.1472551888
2348.103182406709,4,2.204378456933313,15.011245572526892,3,Historic,Below_Average,0,1,0,2.0,507704.2047796116
2924.4780474726726,4,2.3948219234626658,2.06009430127799,2,Historic,Average,0,1,1,2.0,648049.1993589858
2563.2825147738786,3,3.160837737153205,12.958765914416887,1,Suburbs,Good,1,0,1,2.0,580440.0570977025
1865.5556547225847,3,2.150588610209426,17.734252313159736,3,Downtown,Average,0,1,0,2.0,480923.80701142224
1446.7370456291649,4,1.2147383194090564,18.090198087673443,1,Downtown,Average,0,1,0,2.0,419549.73453709367
3286.67990162493,2,3.8996671233643365,21.004202258385188,1,Waterfront,Average,1,1,1,2.0,728364.6424147526
2029.609217007244,3,3.6051632629523893,30.936928318476728,2,Waterfront,Good,0,0,0,2.0,540767.3331230938
2006.964645956473,4,1.466189843915505,10.395977517789841,2,Historic,Average,0,1,0,2.0,525952.2447810401
1987.9374564449984,4,3.0517662441961555,19.65385005486166,3,New_Development,Excellent,0,1,1,2.0,582335.3601933988
2099.0423803839276,6,2.0976201835589254,14.481140704859442,1,Waterfront,Average,0,1,0,2.0,574452.2826458978
1927.8197940380287,5,2.7107897722648477,3.0987208349762736,2,Downtown,Average,0,0,1,2.0,553721.8606198872
1713.1689965598819,4,2.735379303210795,0.39038079495003464,2,Suburbs,Excellent,0,1,1,2.0,515340.60107067646
1726.570529379804,4,2.3124737597469425,5.02247284913221,0,Historic,Average,0,1,1,2.0,449097.9744895856
1983.6233648920008,4,1.8729874675308826,8.778758324355499,1,Suburbs,Below_Average,0,1,0,2.0,425988.1812393791
1728.2876144331176,4,1.9475671581469924,14.399954180614676,1,Downtown,Below_Average,0,0,0,2.0,464602.8946927254
1643.5771086614177,3,1.767046467615006,28.452733374845113,1,Waterfront,Good,0,1,1,2.0,514818.357346287
2053.2151138459485,4,1.834542233415644,3.2769251146131637,3,Suburbs,Excellent,0,0,0,2.0,545860.855805285
1872.5113912895724,5,2.446257367960516,2.012398821298717,2,New_Development,Average,1,0,0,2.0,566565.3889636102
2751.9964942913443,3,1.9273920087113985,49.648406774774664,2,Waterfront,Excellent,0,0,0,2.0,614174.8438896458
800.0,4,3.045641652570096,1.71508653161623,3,Downtown,Below_Average,0,1,0,2.0,426135.4620103672
2545.7534259612307,4,3.689796924268742,9.765433218176515,1,New_Development,Excellent,0,0,0,2.0,589224.930920238
2623.0425962488143,3,2.0359574069039654,13.21254097235912,2,Suburbs,Good,0,0,1,2.0,536586.5185653605
963.3048837959252,3,2.691523600428302,11.692817004544889,2,Suburbs,Good,0,1,0,2.0,322236.7802114075
1828.6562029598256,3,2.899748088242347,1.3493983634445794,2,Suburbs,Good,0,1,0,2.0,464371.4244211369
1814.2795670021042,2,2.8776018167354196,0.8807630638044355,1,Downtown,Average,0,0,1,2.0,476779.1527737424
1296.2441526410894,2,2.56076421433287,1.6720777357696726,3,Suburbs,Good,0,1,1,2.0,428882.079900917
1611.0916562045622,5,3.094145934687778,13.213408021408249,1,Downtown,Excellent,1,1,0,2.0,559748.5770330505
1444.7120772670855,3,2.885799162144526,11.790286322443574,1,Suburbs,Good,0,0,0,2.0,372802.0888263802
2876.1352217118115,4,1.5098700621381616,3.9935216232919437,2,Suburbs,Average,0,0,1,2.0,584367.1407107144
2467.8391965737305,3,3.1953248515114185,15.232310162375821,1,Historic,Excellent,0,0,1,2.0,571041.7518168095
2635.7775474970795,5,3.2098326698133937,25.727602647698525,2,Historic,Average,0,0,1,2.0,554724.7194712203
2360.8360320216175,3,1.8893711166571348,0.6370214766965131,2,Downtown,Average,0,0,1,2.0,552159.3367588874
1435.4741143913852,4,2.5303502683580814,10.341210667314247,2,Suburbs,Average,0,1,0,2.0,398742.21259423485
1737.7398668601131,5,3.046663194248856,17.534414623514884,1,Suburbs,Below_Average,0,1,1,2.0,474040.1753501084
2244.687280613959,5,2.332548944336511,4.361541041723381,0,Downtown,Below_Average,1,0,0,2.0,557490.3385057909
1388.9360955540274,3,3.3583824382128094,5.51757474657304,1,Historic,Below_Average,1,0,1,2.0,438265.19130456273
2356.499215086194,5,4.391097995695489,14.264704111166985,2,Waterfront,Good,0,0,1,2.0,622671.2757217559
1879.8373009209324,4,1.871211173892014,34.2322243324193,1,Downtown,Excellent,0,0,1,2.0,547202.2308295086
1812.5895962252011,4,1.39516431747698,24.90500247058196,1,Suburbs,Good,1,0,0,2.0,481789.10487673985
2355.4799841017457,3,2.7430548764839005,13.124720729547455,1,Downtown,Average,0,1,0,2.0,506510.4170316407
2222.13165574302,2,3.077250004100915,19.652322513193376,0,Waterfront,Below_Average,0,1,1,2.0,510515.1417304594
1819.51691709046,4,2.3153069009241847,6.8077611703079866,2,Downtown,Average,0,0,1,2.0,528972.035548251
2579.664901682124,4,3.6626085306568275,15.36505309641967,2,New_Development,Excellent,0,1,1,2.0,653383.3724214535
1459.4683362000515,4,1.4291153602214008,9.415493342192693,1,Historic,Below_Average,0,0,0,2.0,375583.7352738403
2307.967803472132,4,3.0543348984252887,3.1596328581617024,2,Suburbs,Good,0,1,0,2.0,539121.1934848235
2296.550628984192,4,2.0153113433928853,18.146758535330697,2,Suburbs,Excellent,0,0,1,2.0,540614.1864690125
1845.226780343005,3,3.8755023249658374,12.194666175124793,2,New_Development,Good,0,0,0,2.0,496444.9270046849
2163.066511121059,4,4.094012282534495,6.662034607293769,2,Suburbs,Excellent,1,1,1,2.0,621601.6156167475
1374.4432118073487,3,1.8866747297733215,36.344059718528534,2,Downtown,Average,0,0,0,2.0,387261.6803937158
2462.0135096034505,4,2.0603542912731356,0.3173451500953904,2,Suburbs,Good,0,1,1,2.0,593623.520287872
1907.5489317785054,4,3.1876703095838415,5.691986491849938,0,Historic,Good,0,0,1,2.0,483081.8063513037
1738.6384897404803,6,2.1902954801683885,0.8784484961643177,2,Waterfront,Average,1,0,1,2.0,582327.9898641028
2524.5046129184448,2,2.4636710256542096,21.820352920146536,2,Waterfront,Average,1,0,0,2.0,616201.4612021646
1647.8281547286203,2,2.5203107364339283,18.165336626660192,0,Historic,Average,0,0,1,2.0,423175.25539239804
1295.76935181822,3,1.0,6.03746764352355,1,Historic,Good,0,1,0,2.0,414483.05330991594
1221.685413238048,3,2.48892980312461,16.88957818155394,3,New_Development,Average,1,0,1,2.0,414308.1616676459
2303.00497567282,3,1.948217780748661,7.561157344627935,2,Downtown,Below_Average,0,1,0,2.0,522066.16242065874
1359.7853237518584,5,2.1055017420801825,21.17441585668096,2,Suburbs,Excellent,0,1,0,2.0,462303.60877024994
2877.3970909921823,3,3.6549056027750515,9.082091076958086,3,Waterfront,Average,0,1,0,2.0,675275.641475582
959.035296058139,3,1.4947944845765948,7.972562578239926,2,Historic,Good,0,0,0,2.0,341596.17190140026
2848.228184145019,4,3.150564149398382,40.93832207301406,2,Waterfront,Excellent,0,1,1,2.0,702219.9320020841
2105.5087336013094,4,2.276829655734553,4.332823396871321,2,Downtown,Average,0,0,0,2.0,526246.7167013328
1951.6434440648038,4,2.2761918652033324,1.9251276249617157,2,Historic,Average,0,0,1,2.0,545372.1175522857
1727.540456595525,2,3.132297516841369,13.175646486414301,2,Waterfront,Excellent,1,0,1,2.0,604084.4176881447
2199.5680571760354,4,2.7720410356551124,52.26305062152294,2,Downtown,Average,1,0,0,2.0,544943.3930519535
1981.1826487875758,2,2.956490397775625,7.118350812257012,1,Suburbs,Average,1,0,1,2.0,503495.6243198525
2551.650941008261,2,3.274547728426289,0.9606678656714754,3,Downtown,Below_Average,1,1,0,2.0,601729.6538851978
2057.1138243310197,5,2.2349532934533416,6.216950584419911,2,Suburbs,Good,0,0,0,2.0,527825.0845704295
2075.1508807309388,3,2.0102106123937995,10.576221296761057,0,Downtown,Below_Average,0,0,0,2.0,499077.9751961435
1818.193893893072,4,1.6318795787537614,2.6496795779001636,2,Suburbs,Good,0,1,1,2.0,495498.5979551848
1971.5271881394663,4,1.8396715760168358,16.098652047002044,2,Suburbs,Average,1,0,0,2.0,479098.2397075829
2153.9008844460295,3,4.85927554024698,91.4483032291074,0,Waterfront,Excellent,0,0,1,2.0,491801.56806284963
1144.9158036716872,5,3.4957436645894293,9.015070443181388,2,Waterfront,Excellent,1,0,1,2.0,553678.1047997066
1325.9072889471436,2,1.419140507033583,6.571263126553488,2,Historic,Average,0,1,1,2.0,417359.1992946186
2371.6320470113574,4,1.4420336346051439,7.67999886566882,2,Suburbs,Good,1,0,0,2.0,571364.7844038878
2085.432719063971,6,2.8854928493747933,1.8349923141710227,1,Downtown,Good,0,0,1,2.0,603588.178082872
1908.0083318236605,4,2.9378118379023737,32.218838346188775,2,Historic,Excellent,0,0,1,2.0,508418.6742766247
2009.2169665326967,5,2.9391070682538913,8.037681771015139,2,Downtown,Average,1,1,1,2.0,554044.7793799879
2173.7908526808355,2,2.2960353651570418,7.3475714474121325,0,New_Development,Excellent,0,1,1,2.0,524971.3118354498
1730.1201598453192,4,2.39963659199768,16.168486711151637,3,Historic,Average,1,1,1,2.0,508556.127785189
1610.8476372988437,3,2.762303619327486,8.751843188045253,2,Suburbs,Excellent,0,0,0,2.0,449389.72289863566
2097.922627548841,4,2.5687144050346644,15.671813806490146,1,New_Development,Excellent,0,0,0,2.0,550999.7438792065
1510.813611192484,6,1.0,0.9512279266610866,2,Downtown,Good,0,0,0,2.0,547059.9336367338
2204.126377857236,3,2.316160295539845,25.207834665132168,2,Suburbs,Good,0,0,0,2.0,484287.1970788767
1148.7081978810797,4,1.818874852591749,42.32768105378092,1,Waterfront,Good,0,0,0,2.0,412733.6657295533
2514.5778186628218,3,2.6401691351268095,15.69451294959138,1,Suburbs,Good,0,0,0,2.0,513991.74211087986
2236.2987412065213,4,4.888207202082729,46.37239484592634,1,New_Development,Below_Average,0,0,0,2.0,485576.8070536723
2128.0148671569377,4,2.7939853323794437,2.463081398462727,1,Downtown,Average,0,1,1,2.0,543684.7101124375
2491.345491972757,6,2.2491762510620816,9.734548576468919,2,Suburbs,Excellent,0,0,0,2.0,603624.2916436797
2832.7372222312883,4,3.237441201581802,13.812266976869768,2,Suburbs,Good,0,1,1,2.0,623031.9760301752
2507.1850325090654,3,2.88615030976737,13.074660221252449,1,Waterfront,Average,1,0,0,2.0,617070.4674294641
1079.5628843341774,3,2.836075592361473,7.698973422779366,1,Suburbs,Good,0,0,1,2.0,380688.0161163093
